-0.51 	 25.17 	 -15.18  
0.08 	 -54.89 	 -12.52  
27.08 	 -13.50 	 -17.15  
-32.21 	 -13.58 	 -17.10  
-2.351519e+00 	 -1.776526e+01 	 5.115985e+01 
-7.973470e-01 	 2.772570e+01 	 -6.139497e+00 
-1.434954e+00 	 3.041319e+01 	 2.580401e+00 
-1.876669e-01 	 3.058028e+01 	 1.048962e+01 
-1.181476e+00 	 2.745602e+01 	 2.167678e+01 
-2.124402e+00 	 2.291305e+01 	 2.913649e+01 
-1.274934e+00 	 1.562444e+01 	 3.729853e+01 
-1.506824e+00 	 9.674842e+00 	 4.247170e+01 
-2.175870e+00 	 1.275826e+00 	 4.662401e+01 
-2.631928e+00 	 -8.651603e+00 	 5.011699e+01 
-1.973362e+00 	 -2.758555e+01 	 5.099979e+01 
-2.508990e+00 	 -3.626449e+01 	 4.859118e+01 
-1.757512e+00 	 -4.451395e+01 	 4.505996e+01 
-1.549293e+00 	 -5.181790e+01 	 3.940628e+01 
-3.545240e-01 	 -5.716841e+01 	 3.209936e+01 
-6.327948e-01 	 -6.116442e+01 	 2.257776e+01 
-6.627784e-01 	 -6.338865e+01 	 1.566125e+01 
9.378626e-01 	 -6.374636e+01 	 4.908837e+00 
5.637062e-01 	 -6.101830e+01 	 -3.082573e+00 
-3.313273e+01 	 -1.276303e+01 	 -8.102755e+00 
-3.470192e+01 	 -1.499917e+01 	 8.820609e-01 
-3.569432e+01 	 -1.466617e+01 	 9.858081e+00 
-3.632563e+01 	 -1.589148e+01 	 1.757685e+01 
-3.510304e+01 	 -1.563093e+01 	 2.652466e+01 
-3.203880e+01 	 -1.612384e+01 	 3.491072e+01 
-2.562541e+01 	 -1.606647e+01 	 4.193792e+01 
-1.854626e+01 	 -1.689320e+01 	 4.697909e+01 
-1.127396e+01 	 -1.831016e+01 	 5.044362e+01 
6.976724e+00 	 -1.767385e+01 	 5.145251e+01 
1.568423e+01 	 -1.770334e+01 	 4.852398e+01 
2.259909e+01 	 -1.547353e+01 	 4.340435e+01 
2.973572e+01 	 -1.668519e+01 	 3.609530e+01 
3.284708e+01 	 -1.650177e+01 	 2.799209e+01 
3.311742e+01 	 -1.484948e+01 	 1.801546e+01 
3.225637e+01 	 -1.488572e+01 	 1.069045e+01 
3.008483e+01 	 -1.412533e+01 	 3.267835e-01 
2.880567e+01 	 -1.489620e+01 	 -7.949789e+00 
-7.575209e+00 	 2.996219e+01 	 2.618202e+00 
-1.397325e+01 	 2.855519e+01 	 2.315003e+00 
-2.066415e+01 	 2.445961e+01 	 7.216757e-01 
-2.387136e+01 	 2.124862e+01 	 1.480982e+00 
-2.782515e+01 	 1.372681e+01 	 1.000692e-01 
-2.947542e+01 	 8.311126e+00 	 4.812681e-01 
-3.032990e+01 	 2.023747e+00 	 8.613293e-01 
-3.212338e+01 	 -4.584010e+00 	 -7.621023e-01 
-3.392249e+01 	 -1.081521e+01 	 -9.833320e-01 
-3.416261e+01 	 -2.479799e+01 	 1.066928e+00 
-3.313894e+01 	 -3.097942e+01 	 1.136322e+00 
-3.161062e+01 	 -3.667873e+01 	 9.847682e-01 
-3.000767e+01 	 -4.373637e+01 	 1.436050e+00 
-2.705440e+01 	 -4.952933e+01 	 1.080153e+00 
-2.372177e+01 	 -5.427621e+01 	 2.806531e+00 
-1.982094e+01 	 -5.773095e+01 	 3.210995e+00 
-1.361089e+01 	 -6.066665e+01 	 3.495804e+00 
-7.272482e+00 	 -6.250638e+01 	 4.292545e+00 
5.491530e+00 	 3.036289e+01 	 2.515121e+00 
1.123781e+01 	 2.877970e+01 	 1.272681e+00 
1.658287e+01 	 2.501997e+01 	 6.111756e-01 
2.035944e+01 	 2.071700e+01 	 5.472785e-01 
2.390355e+01 	 1.427882e+01 	 9.720520e-01 
2.510425e+01 	 8.299501e+00 	 8.522913e-01 
2.606352e+01 	 1.766830e+00 	 5.217017e-01 
2.804083e+01 	 -2.731940e+00 	 -6.689408e-01 
2.994132e+01 	 -1.085171e+01 	 1.137876e+00 
3.024098e+01 	 -2.295522e+01 	 1.495268e+00 
2.936368e+01 	 -2.931439e+01 	 1.715292e+00 
2.850166e+01 	 -3.441956e+01 	 1.880289e+00 
2.771676e+01 	 -4.189819e+01 	 2.021628e+00 
2.578682e+01 	 -4.644968e+01 	 1.564050e+00 
2.246111e+01 	 -5.249220e+01 	 1.994724e+00 
1.824005e+01 	 -5.704415e+01 	 4.531693e+00 
1.394728e+01 	 -5.969415e+01 	 4.469414e+00 
6.523767e+00 	 -6.256866e+01 	 5.584030e+00 
-3.060547e+01 	 1.006175e+01 	 6.936123e+00 
-2.917636e+01 	 1.133688e+01 	 1.477280e+01 
-2.704460e+01 	 1.321550e+01 	 1.920537e+01 
-2.360146e+01 	 1.407598e+01 	 2.368369e+01 
-1.948280e+01 	 1.413747e+01 	 2.952598e+01 
-1.414023e+01 	 1.559666e+01 	 3.252125e+01 
-8.440994e+00 	 1.568245e+01 	 3.624179e+01 
5.600834e+00 	 1.586418e+01 	 3.701800e+01 
1.150396e+01 	 1.582495e+01 	 3.413762e+01 
1.754509e+01 	 1.445373e+01 	 2.981565e+01 
2.078829e+01 	 1.345710e+01 	 2.631260e+01 
2.390936e+01 	 1.233374e+01 	 2.071932e+01 
2.645097e+01 	 1.096017e+01 	 1.432871e+01 
2.690513e+01 	 1.047109e+01 	 7.430874e+00 
-3.148787e+01 	 -4.457163e+01 	 8.604018e+00 
-3.088225e+01 	 -4.589791e+01 	 1.501718e+01 
-2.802791e+01 	 -4.859077e+01 	 1.998826e+01 
-2.432098e+01 	 -4.985873e+01 	 2.689710e+01 
