0.51 	 24.55 	 -15.02  
0.43 	 -58.91 	 -10.18  
27.75 	 -17.16 	 -16.62  
-33.12 	 -16.77 	 -16.85  
-2.433583e+00 	 -1.545611e+01 	 5.305762e+01 
3.684398e-02 	 2.928109e+01 	 -6.575679e+00 
-7.659575e-01 	 3.254914e+01 	 2.381299e+00 
-4.056645e-01 	 3.286790e+01 	 1.199667e+01 
-1.135001e+00 	 3.006892e+01 	 2.180821e+01 
-7.114112e-01 	 2.586007e+01 	 2.997301e+01 
-2.029227e+00 	 1.930027e+01 	 3.796858e+01 
-2.524653e+00 	 1.168976e+01 	 4.358488e+01 
-9.228321e-01 	 2.575431e+00 	 4.861909e+01 
-3.233143e+00 	 -6.792550e+00 	 5.131267e+01 
-1.260565e+00 	 -2.511995e+01 	 5.364193e+01 
-2.190376e+00 	 -3.501188e+01 	 5.193067e+01 
-2.489615e+00 	 -4.357450e+01 	 4.855544e+01 
-2.055217e+00 	 -5.204495e+01 	 4.221181e+01 
-3.071483e+00 	 -5.857305e+01 	 3.511388e+01 
-9.711737e-01 	 -6.285578e+01 	 2.494958e+01 
-1.409555e-01 	 -6.557819e+01 	 1.622543e+01 
-1.988920e-01 	 -6.577945e+01 	 7.083468e+00 
1.878473e-01 	 -6.386010e+01 	 -1.679817e+00 
-3.419760e+01 	 -1.742541e+01 	 -7.196633e+00 
-3.653498e+01 	 -1.701094e+01 	 1.574336e+00 
-3.739968e+01 	 -1.645718e+01 	 1.073186e+01 
-3.760745e+01 	 -1.602700e+01 	 1.929100e+01 
-3.683246e+01 	 -1.645389e+01 	 2.832906e+01 
-3.296684e+01 	 -1.576076e+01 	 3.679683e+01 
-2.685424e+01 	 -1.471578e+01 	 4.321748e+01 
-1.909526e+01 	 -1.589945e+01 	 4.922177e+01 
-1.116551e+01 	 -1.647125e+01 	 5.330333e+01 
8.268049e+00 	 -1.482579e+01 	 5.367018e+01 
1.660785e+01 	 -1.577935e+01 	 5.002281e+01 
2.475792e+01 	 -1.580185e+01 	 4.433068e+01 
3.083088e+01 	 -1.622915e+01 	 3.745852e+01 
3.397238e+01 	 -1.572894e+01 	 3.003094e+01 
3.467703e+01 	 -1.711997e+01 	 2.000822e+01 
3.389863e+01 	 -1.607361e+01 	 1.099961e+01 
3.260853e+01 	 -1.798912e+01 	 2.593126e+00 
3.044969e+01 	 -1.722710e+01 	 -6.003587e+00 
