-0.21 	 39.71 	 -18.57  
-0.71 	 -73.23 	 -17.32  
36.36 	 -13.84 	 -25.10  
-43.20 	 -14.85 	 -25.54  
-2.434219e+00 	 -1.626754e+01 	 6.407826e+01 
-9.021959e-01 	 4.463300e+01 	 -7.310516e+00 
2.164663e-01 	 4.778768e+01 	 5.430952e+00 
-9.277005e-01 	 4.659267e+01 	 1.744007e+01 
-1.548494e+00 	 4.296330e+01 	 2.671123e+01 
-2.083525e+00 	 3.676064e+01 	 3.846610e+01 
-9.467571e-01 	 2.841298e+01 	 4.738996e+01 
-2.499961e+00 	 1.886595e+01 	 5.368848e+01 
-1.859571e+00 	 5.934345e+00 	 5.923852e+01 
-2.729987e+00 	 -5.388336e+00 	 6.214093e+01 
-1.970504e+00 	 -2.985125e+01 	 6.483910e+01 
-3.938017e+00 	 -4.100851e+01 	 6.296768e+01 
-1.301352e+00 	 -5.241470e+01 	 5.837786e+01 
-2.325267e+00 	 -6.197024e+01 	 5.091200e+01 
-2.644978e+00 	 -6.932432e+01 	 4.028737e+01 
-6.904330e-01 	 -7.458753e+01 	 2.935755e+01 
-9.384856e-01 	 -7.872788e+01 	 1.875597e+01 
-2.217287e+00 	 -8.034008e+01 	 6.584632e+00 
-2.328591e+00 	 -7.842519e+01 	 -5.533528e+00 
-4.459393e+01 	 -1.517846e+01 	 -1.508309e+01 
-4.557325e+01 	 -1.448811e+01 	 -2.110183e+00 
-4.684975e+01 	 -1.606578e+01 	 9.681810e+00 
-4.683549e+01 	 -1.673067e+01 	 2.075110e+01 
-4.618101e+01 	 -1.639199e+01 	 3.351858e+01 
-4.187672e+01 	 -1.697993e+01 	 4.430151e+01 
-3.521252e+01 	 -1.600596e+01 	 5.230510e+01 
-2.465876e+01 	 -1.816211e+01 	 6.050337e+01 
-1.482056e+01 	 -1.582642e+01 	 6.383556e+01 
8.875523e+00 	 -1.676656e+01 	 6.434876e+01 
2.014129e+01 	 -1.601376e+01 	 6.090773e+01 
2.975918e+01 	 -1.651346e+01 	 5.477676e+01 
3.696115e+01 	 -1.542603e+01 	 4.636982e+01 
4.240036e+01 	 -1.583647e+01 	 3.441997e+01 
4.253958e+01 	 -1.522011e+01 	 2.268937e+01 
4.253818e+01 	 -1.479370e+01 	 9.647919e+00 
4.145189e+01 	 -1.385496e+01 	 -1.496310e+00 
3.911405e+01 	 -1.388176e+01 	 -1.350710e+01 
-8.270563e+00 	 4.749769e+01 	 3.573118e+00 
-1.786482e+01 	 4.474768e+01 	 2.737072e+00 
-2.459247e+01 	 4.096308e+01 	 -2.259374e-02 
-3.181391e+01 	 3.556355e+01 	 -7.930887e-01 
-3.714839e+01 	 2.771714e+01 	 -5.382729e-01 
-4.071483e+01 	 1.930255e+01 	 -1.343547e+00 
-4.256532e+01 	 1.240943e+01 	 -3.304701e+00 
-4.316933e+01 	 1.347934e+00 	 -2.491605e+00 
-4.479261e+01 	 -7.237744e+00 	 -2.559200e+00 
-4.545204e+01 	 -2.360277e+01 	 -2.365350e+00 
-4.388899e+01 	 -3.214140e+01 	 -2.928361e+00 
-4.168062e+01 	 -4.105804e+01 	 -2.318333e+00 
-3.858707e+01 	 -5.057254e+01 	 -1.779257e+00 
-3.605810e+01 	 -5.784771e+01 	 8.554942e-01 
-3.182837e+01 	 -6.472106e+01 	 1.168705e+00 
-2.717514e+01 	 -7.177540e+01 	 2.475077e+00 
-1.915557e+01 	 -7.670244e+01 	 3.275830e+00 
-1.150567e+01 	 -7.928274e+01 	 4.680506e+00 
7.541522e+00 	 4.636463e+01 	 2.897942e+00 
1.516910e+01 	 4.320412e+01 	 1.855050e+00 
2.334233e+01 	 3.833953e+01 	 1.738792e-01 
2.904368e+01 	 3.221881e+01 	 8.110670e-01 
3.326876e+01 	 2.455743e+01 	 1.253081e-01 
3.491705e+01 	 1.647799e+01 	 -1.475290e+00 
3.693146e+01 	 8.453783e+00 	 -1.871720e+00 
3.958960e+01 	 1.056157e+00 	 -1.205828e+00 
4.145907e+01 	 -7.757499e+00 	 -4.501732e-01 
4.096428e+01 	 -2.440125e+01 	 -2.114062e+00 
3.960454e+01 	 -3.277682e+01 	 -9.188815e-01 
3.724532e+01 	 -4.172578e+01 	 -6.840667e-01 
3.534036e+01 	 -4.901978e+01 	 1.412736e-01 
3.189368e+01 	 -5.840677e+01 	 8.780450e-01 
2.691429e+01 	 -6.551103e+01 	 1.637207e+00 
